"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"6",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"7",2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"8",4,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"9",3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"10",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"12",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"14",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"16",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"20",2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"21",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
